# participant_id, threatcond, gain_value, lose_value, time, Gamble?, group
40,threat,14,15,867,n,healthy
40,threat,26,18,1259,y,healthy
40,threat,36,18,1307,y,healthy
40,threat,38,12,1325,y,healthy
40,threat,36,8,761,y,healthy
40,threat,20,11,1009,y,healthy
40,threat,12,17,1077,n,healthy
40,threat,10,7,1285,n,healthy
40,threat,38,20,1228,y,healthy
40,threat,20,17,1401,n,healthy
40,threat,12,19,1544,n,healthy
40,threat,22,6,1457,y,healthy
40,threat,36,17,1513,y,healthy
40,threat,16,17,1245,n,healthy
40,threat,34,5,1525,y,healthy
40,threat,40,15,677,y,healthy
40,threat,26,7,1459,y,healthy
40,threat,38,8,1084,y,healthy
40,threat,36,11,1763,y,healthy
40,threat,24,10,1221,y,healthy
40,threat,32,5,897,y,healthy
40,threat,40,6,865,y,healthy
40,threat,36,14,1314,y,healthy
40,threat,22,11,953,y,healthy
40,threat,38,17,1638,y,healthy
40,threat,12,7,1909,y,healthy
40,threat,28,13,1705,y,healthy
40,threat,38,7,810,y,healthy
40,threat,26,10,722,y,healthy
40,threat,38,9,806,y,healthy
40,threat,40,16,1153,y,healthy
40,threat,28,5,1210,y,healthy
40,threat,18,12,1025,y,healthy
40,threat,26,12,1373,y,healthy
40,threat,28,12,1010,y,healthy
40,threat,20,16,1254,n,healthy
40,threat,34,19,1270,y,healthy
40,threat,34,10,818,y,healthy
40,threat,10,20,1259,n,healthy
40,threat,22,17,1559,n,healthy
40,threat,14,5,1303,y,healthy
40,threat,18,5,994,y,healthy
40,threat,38,5,698,y,healthy
40,threat,24,6,1778,y,healthy
40,threat,22,20,1215,n,healthy
40,threat,16,11,1063,n,healthy
40,threat,18,17,883,n,healthy
40,threat,18,14,1323,n,healthy
40,threat,38,18,1345,y,healthy
40,threat,24,9,1628,y,healthy
40,threat,20,15,1732,y,healthy
40,threat,10,14,1632,n,healthy
40,threat,22,9,800,y,healthy
40,threat,40,7,1192,y,healthy
40,threat,30,20,1712,y,healthy
40,threat,32,12,1913,y,healthy
40,threat,38,16,1093,y,healthy
40,threat,16,13,1325,n,healthy
40,threat,32,8,940,y,healthy
40,threat,32,18,1248,y,healthy
40,threat,10,11,1300,n,healthy
40,threat,38,6,901,y,healthy
40,threat,10,19,1229,n,healthy
40,threat,14,18,1534,n,healthy
40,threat,22,16,1662,y,healthy
40,threat,20,18,1638,n,healthy
40,threat,20,14,1699,n,healthy
40,threat,18,9,1251,y,healthy
40,threat,10,6,1206,n,healthy
40,threat,34,6,1350,y,healthy
40,threat,22,10,1911,y,healthy
40,threat,10,8,1398,y,healthy
40,threat,26,20,1675,n,healthy
40,threat,28,16,979,y,healthy
40,threat,24,12,1703,y,healthy
40,threat,24,8,1024,y,healthy
40,threat,24,13,828,y,healthy
40,threat,16,9,1147,y,healthy
40,threat,24,20,1980,n,healthy
40,threat,12,14,1136,n,healthy
40,threat,28,6,1360,y,healthy
40,threat,16,12,1132,y,healthy
40,threat,28,9,717,y,healthy
40,threat,40,14,756,y,healthy
40,threat,14,12,945,n,healthy
40,threat,24,14,1117,y,healthy
40,threat,30,16,837,y,healthy
40,threat,14,20,1585,n,healthy
40,threat,20,8,1165,y,healthy
40,threat,30,18,1057,y,healthy
40,threat,20,20,954,n,healthy
40,threat,14,7,1738,y,healthy
40,threat,20,5,810,y,healthy
40,threat,26,9,886,y,healthy
40,threat,18,20,1223,n,healthy
40,threat,34,13,1175,y,healthy
40,threat,20,9,803,y,healthy
40,threat,38,14,762,y,healthy
40,threat,36,13,614,y,healthy
40,threat,28,15,1006,y,healthy
40,threat,34,17,1547,y,healthy
40,threat,22,8,907,y,healthy
40,threat,16,8,1495,y,healthy
40,threat,28,7,1028,y,healthy
40,threat,12,9,1140,y,healthy
40,threat,30,7,1055,y,healthy
40,threat,20,19,1624,n,healthy
40,threat,32,17,1484,y,healthy
40,threat,28,19,1700,y,healthy
40,threat,18,15,1292,n,healthy
40,threat,34,20,1337,y,healthy
40,threat,32,9,1161,y,healthy
40,threat,18,19,1346,n,healthy
40,threat,40,18,1192,y,healthy
40,threat,22,18,964,y,healthy
40,threat,30,8,1452,y,healthy
40,threat,34,9,1420,y,healthy
40,threat,32,13,1145,y,healthy
40,threat,28,20,1365,y,healthy
40,threat,38,13,846,y,healthy
40,threat,16,19,1818,n,healthy
40,threat,38,10,1018,y,healthy
40,threat,38,15,809,y,healthy
40,threat,22,13,1077,y,healthy
40,threat,34,11,646,y,healthy
40,threat,26,14,861,y,healthy
40,threat,32,14,794,y,healthy
40,threat,34,12,642,y,healthy
40,threat,40,13,1090,y,healthy
40,threat,40,17,735,y,healthy
40,threat,22,12,999,y,healthy
40,threat,24,5,627,y,healthy
40,threat,14,10,859,y,healthy
40,threat,30,11,1051,y,healthy
40,threat,38,19,1064,y,healthy
40,threat,24,19,1430,n,healthy
40,threat,34,15,1338,y,healthy
40,threat,14,19,1443,n,healthy
40,threat,18,6,1267,y,healthy
40,threat,40,8,1792,y,healthy
40,threat,28,10,1352,y,healthy
40,threat,16,6,1188,y,healthy
40,threat,20,6,1117,y,healthy
41,safe,30,9,805,y,healthy
41,safe,30,14,837,y,healthy
41,safe,40,19,729,y,healthy
41,safe,10,20,1258,n,healthy
41,safe,32,9,734,y,healthy
41,safe,28,8,890,y,healthy
41,safe,18,11,1026,y,healthy
41,safe,10,8,1793,y,healthy
41,safe,24,19,1205,y,healthy
41,safe,22,8,1037,y,healthy
41,safe,32,16,1150,y,healthy
41,safe,38,17,1293,y,healthy
41,safe,22,13,1074,y,healthy
41,safe,26,11,922,y,healthy
41,safe,18,16,938,y,healthy
41,safe,40,6,1076,y,healthy
41,safe,34,16,1223,y,healthy
41,safe,10,16,1447,n,healthy
41,safe,36,5,712,y,healthy
41,safe,12,7,940,y,healthy
41,safe,22,17,740,y,healthy
41,safe,22,16,748,y,healthy
41,safe,38,5,884,y,healthy
41,safe,32,11,784,y,healthy
41,safe,12,6,960,y,healthy
41,safe,10,15,1292,n,healthy
41,safe,24,13,1308,y,healthy
41,safe,26,18,820,y,healthy
41,safe,16,7,756,y,healthy
41,safe,14,12,1704,y,healthy
41,safe,10,5,1162,y,healthy
41,safe,30,18,753,y,healthy
41,safe,38,13,810,y,healthy
41,safe,12,17,1533,n,healthy
41,safe,16,10,1229,y,healthy
41,safe,36,12,1342,y,healthy
41,safe,20,17,1245,y,healthy
41,safe,16,11,1017,y,healthy
41,safe,10,18,1122,n,healthy
41,safe,30,12,990,y,healthy
41,safe,20,10,902,y,healthy
41,safe,16,13,970,y,healthy
41,safe,12,5,1258,y,healthy
41,safe,22,9,962,y,healthy
41,safe,28,5,654,y,healthy
41,safe,30,16,621,y,healthy
41,safe,24,5,765,y,healthy
41,safe,18,8,742,y,healthy
41,safe,38,12,906,y,healthy
41,safe,18,15,963,y,healthy
41,safe,38,6,855,y,healthy
41,safe,12,18,1414,n,healthy
41,safe,32,7,618,y,healthy
41,safe,40,9,1082,y,healthy
41,safe,26,14,1098,y,healthy
41,safe,18,18,1830,y,healthy
41,safe,22,7,999,y,healthy
41,safe,26,7,719,y,healthy
41,safe,40,8,895,y,healthy
41,safe,36,10,852,y,healthy
41,safe,38,18,746,y,healthy
41,safe,18,5,1662,y,healthy
41,safe,20,5,1204,y,healthy
41,safe,34,5,691,y,healthy
41,safe,16,9,1512,y,healthy
41,safe,34,10,1416,y,healthy
41,safe,40,12,844,y,healthy
41,safe,24,12,1141,y,healthy
41,safe,20,14,1300,y,healthy
41,safe,40,13,1236,y,healthy
41,safe,38,11,1100,y,healthy
41,safe,28,20,768,y,healthy
41,safe,30,19,768,y,healthy
41,safe,18,9,977,y,healthy
41,safe,32,12,597,y,healthy
41,safe,10,10,1348,y,healthy
41,safe,28,10,973,y,healthy
41,safe,26,12,816,y,healthy
41,safe,14,18,1728,n,healthy
41,safe,36,11,705,y,healthy
41,safe,20,11,900,y,healthy
41,safe,16,16,1268,y,healthy
41,safe,22,10,1276,y,healthy
41,safe,14,9,1112,y,healthy
41,safe,28,18,897,y,healthy
41,safe,22,11,737,y,healthy
41,safe,34,13,709,y,healthy
41,safe,40,5,829,y,healthy
41,safe,36,9,613,y,healthy
41,safe,34,17,732,y,healthy
41,safe,12,19,1384,n,healthy
41,safe,22,6,1329,y,healthy
41,safe,12,15,877,n,healthy
41,safe,16,14,1333,y,healthy
41,safe,14,6,1085,y,healthy
41,safe,26,16,517,y,healthy
41,safe,36,7,489,y,healthy
41,safe,38,20,537,y,healthy
41,safe,18,20,938,n,healthy
41,safe,36,20,1605,y,healthy
41,safe,24,20,1205,y,healthy
41,safe,28,19,705,y,healthy
41,safe,14,5,745,y,healthy
41,safe,30,10,718,y,healthy
41,safe,24,10,621,y,healthy
41,safe,14,13,1430,y,healthy
41,safe,14,15,1614,n,healthy
41,safe,10,17,1257,n,healthy
41,safe,28,16,1314,y,healthy
41,safe,28,17,665,y,healthy
41,safe,26,15,1054,y,healthy
41,safe,16,5,686,y,healthy
41,safe,18,19,710,y,healthy
41,safe,38,16,1338,y,healthy
41,safe,40,14,763,y,healthy
41,safe,32,10,655,y,healthy
41,safe,34,11,670,y,healthy
41,safe,38,9,738,y,healthy
41,safe,28,14,1243,y,healthy
41,safe,28,13,914,y,healthy
41,safe,30,15,694,y,healthy
41,safe,22,20,1662,y,healthy
41,safe,20,9,807,y,healthy
41,safe,38,14,891,y,healthy
41,safe,34,9,1739,y,healthy
41,safe,24,17,1387,y,healthy
41,safe,40,11,896,y,healthy
41,safe,14,10,1140,y,healthy
41,safe,14,14,1540,y,healthy
41,safe,18,10,1068,y,healthy
41,safe,18,6,720,y,healthy
41,safe,32,5,625,y,healthy
41,safe,20,7,849,y,healthy
41,safe,14,7,1389,y,healthy
41,safe,36,17,939,y,healthy
41,safe,34,7,584,y,healthy
41,safe,16,17,1416,n,healthy
41,safe,40,7,612,y,healthy
41,safe,12,11,1517,y,healthy
41,safe,34,14,573,y,healthy
41,safe,38,8,629,y,healthy
41,safe,18,17,1554,y,healthy
41,safe,10,19,1023,n,healthy
41,safe,12,16,1442,n,healthy
41,safe,20,19,562,y,healthy
41,safe,14,19,1902,n,healthy
41,safe,32,6,687,y,healthy
41,safe,20,6,686,y,healthy
41,safe,24,16,1162,y,healthy
41,safe,36,13,578,y,healthy
41,safe,40,15,1027,y,healthy
41,safe,26,19,871,y,healthy
41,safe,12,20,1479,n,healthy
41,safe,32,17,870,y,healthy
41,safe,10,11,1250,n,healthy
41,safe,10,14,1099,n,healthy
41,safe,18,14,1483,y,healthy
41,safe,38,10,659,y,healthy
41,safe,20,18,1134,y,healthy
41,safe,30,5,674,y,healthy
41,safe,24,7,595,y,healthy
41,safe,34,15,603,y,healthy
41,safe,36,18,731,y,healthy
41,safe,22,19,1131,y,healthy
41,safe,16,20,751,y,healthy
41,safe,36,19,1272,y,healthy
41,safe,12,12,979,y,healthy
41,safe,28,11,682,y,healthy
41,safe,16,6,1063,y,healthy
41,safe,26,8,967,y,healthy
41,safe,20,16,1323,y,healthy
41,safe,12,14,1611,n,healthy
41,safe,22,14,1396,y,healthy
41,safe,40,16,717,y,healthy
41,safe,36,6,461,y,healthy
41,safe,32,8,716,y,healthy
41,safe,20,8,616,y,healthy
41,safe,16,8,625,y,healthy
41,safe,12,9,592,y,healthy
41,safe,22,18,701,y,healthy
41,safe,14,11,685,y,healthy
41,safe,32,18,625,y,healthy
41,safe,14,17,649,y,healthy
41,safe,20,15,706,y,healthy
41,safe,28,7,621,y,healthy
41,safe,32,15,1009,y,healthy
41,safe,30,13,841,y,healthy
41,safe,24,8,754,y,healthy
41,safe,36,15,930,y,healthy
41,safe,20,13,782,y,healthy
41,safe,40,10,623,y,healthy
41,safe,10,9,1186,y,healthy
41,safe,32,19,562,y,healthy
41,safe,40,20,1078,y,healthy
41,safe,40,18,1157,y,healthy
41,safe,20,12,1406,y,healthy
41,safe,36,8,962,y,healthy
41,safe,28,12,738,y,healthy
41,safe,32,20,619,y,healthy
41,safe,32,13,751,y,healthy
41,safe,18,13,1326,y,healthy
41,safe,16,15,1190,y,healthy
41,safe,38,15,1042,y,healthy
41,safe,22,5,871,y,healthy
41,safe,34,6,548,y,healthy
41,safe,30,20,700,y,healthy
41,safe,34,8,516,y,healthy
41,safe,20,20,1096,y,healthy
41,safe,30,6,609,y,healthy
41,safe,24,6,815,y,healthy
41,safe,12,13,1632,n,healthy
41,safe,38,7,1076,y,healthy
41,safe,40,17,604,y,healthy
41,safe,10,6,1421,y,healthy
41,safe,36,14,729,y,healthy
41,safe,34,19,513,y,healthy
41,safe,30,7,473,y,healthy
41,safe,30,11,537,y,healthy
41,safe,30,8,620,y,healthy
41,safe,16,12,669,y,healthy
41,safe,26,13,485,y,healthy
41,safe,12,10,853,y,healthy
41,safe,12,8,806,y,healthy
41,safe,10,12,1474,n,healthy
41,safe,28,9,514,y,healthy
41,safe,26,5,866,y,healthy
41,safe,28,15,693,y,healthy
41,safe,24,18,582,y,healthy
41,safe,24,14,794,y,healthy
41,safe,18,12,698,y,healthy
41,safe,14,16,1027,n,healthy
41,safe,24,15,439,y,healthy
41,safe,34,12,622,y,healthy
41,safe,14,8,1027,y,healthy
41,safe,30,17,514,y,healthy
41,safe,16,19,1224,n,healthy
41,safe,24,11,479,y,healthy
41,safe,34,18,1027,y,healthy
41,safe,26,10,1828,y,healthy
41,safe,22,15,588,y,healthy
41,safe,32,14,632,y,healthy
41,safe,26,6,520,y,healthy
41,safe,28,6,500,y,healthy
41,safe,14,20,892,n,healthy
41,safe,36,16,972,y,healthy
41,safe,22,12,951,y,healthy
41,safe,10,7,968,y,healthy
41,safe,26,9,904,y,healthy
41,safe,24,9,760,y,healthy
41,safe,38,19,1196,y,healthy
41,safe,18,7,1125,y,healthy
41,threat,12,10,1548,y,healthy
41,threat,18,8,1092,y,healthy
41,threat,24,18,788,y,healthy
41,threat,30,18,1040,y,healthy
41,threat,40,7,865,y,healthy
41,threat,34,14,1061,y,healthy
41,threat,12,18,1725,n,healthy
41,threat,20,8,1448,y,healthy
41,threat,16,19,1857,n,healthy
41,threat,34,12,1200,y,healthy
41,threat,32,6,753,y,healthy
41,threat,28,6,873,y,healthy
41,threat,38,16,1069,y,healthy
41,threat,36,9,725,y,healthy
41,threat,20,14,841,y,healthy
41,threat,14,18,1185,n,healthy
41,threat,24,12,722,y,healthy
41,threat,14,5,1038,y,healthy
41,threat,20,13,1239,y,healthy
41,threat,28,17,574,y,healthy
41,threat,28,5,607,y,healthy
41,threat,24,19,939,y,healthy
41,threat,28,13,843,y,healthy
41,threat,14,15,1471,y,healthy
41,threat,18,7,975,y,healthy
41,threat,30,6,710,y,healthy
41,threat,16,13,1251,y,healthy
41,threat,16,7,1011,y,healthy
41,threat,28,7,915,y,healthy
41,threat,10,17,1012,n,healthy
41,threat,36,12,1200,y,healthy
41,threat,40,13,765,y,healthy
41,threat,38,11,757,y,healthy
41,threat,26,10,1104,y,healthy
41,threat,28,8,759,y,healthy
41,threat,38,8,732,y,healthy
41,threat,10,15,1052,n,healthy
41,threat,38,20,1068,y,healthy
41,threat,26,5,1321,y,healthy
41,threat,34,10,1360,y,healthy
41,threat,32,19,964,y,healthy
41,threat,30,7,1004,y,healthy
41,threat,18,20,1280,n,healthy
41,threat,20,5,776,y,healthy
41,threat,26,19,665,y,healthy
41,threat,30,12,989,y,healthy
41,threat,10,13,1218,n,healthy
41,threat,28,19,566,y,healthy
41,threat,40,16,742,y,healthy
41,threat,24,9,903,y,healthy
41,threat,14,12,1477,y,healthy
41,threat,18,18,1922,y,healthy
41,threat,20,16,802,y,healthy
41,threat,36,13,1737,y,healthy
41,threat,32,12,761,y,healthy
41,threat,10,7,762,y,healthy
41,threat,10,8,838,y,healthy
41,threat,24,14,1261,y,healthy
41,threat,14,20,1053,n,healthy
41,threat,40,10,753,y,healthy
41,threat,22,16,778,y,healthy
41,threat,18,5,803,y,healthy
41,threat,10,12,1163,n,healthy
41,threat,30,16,620,y,healthy
41,threat,22,13,824,y,healthy
41,threat,36,8,735,y,healthy
41,threat,38,12,632,y,healthy
41,threat,38,10,631,y,healthy
41,threat,40,12,835,y,healthy
41,threat,14,13,1700,y,healthy
41,threat,10,10,1819,y,healthy
41,threat,20,18,1368,y,healthy
41,threat,16,20,1224,n,healthy
41,threat,38,13,668,y,healthy
41,threat,36,16,588,y,healthy
41,threat,38,15,944,y,healthy
41,threat,32,5,583,y,healthy
41,threat,26,9,901,y,healthy
41,threat,30,8,945,y,healthy
41,threat,20,9,697,y,healthy
41,threat,18,16,1349,y,healthy
41,threat,14,6,613,y,healthy
41,threat,24,20,1117,y,healthy
41,threat,16,14,1306,y,healthy
41,threat,10,6,937,y,healthy
41,threat,10,11,1889,n,healthy
41,threat,32,8,841,y,healthy
41,threat,38,17,645,y,healthy
41,threat,12,12,1205,y,healthy
41,threat,30,19,1469,y,healthy
41,threat,34,9,809,y,healthy
41,threat,12,15,1370,n,healthy
41,threat,30,9,678,y,healthy
41,threat,12,9,1393,y,healthy
41,threat,20,12,950,y,healthy
41,threat,36,20,910,y,healthy
41,threat,26,17,950,y,healthy
41,threat,24,13,694,y,healthy
41,threat,26,20,940,y,healthy
41,threat,22,8,728,y,healthy
41,threat,10,19,968,n,healthy
41,threat,38,5,721,y,healthy
41,threat,36,5,656,y,healthy
41,threat,30,14,609,y,healthy
41,threat,12,14,1333,n,healthy
41,threat,36,7,620,y,healthy
41,threat,32,16,549,y,healthy
41,threat,32,11,681,y,healthy
41,threat,20,10,1014,y,healthy
41,threat,10,5,602,y,healthy
41,threat,40,19,610,y,healthy
41,threat,36,17,630,y,healthy
41,threat,22,18,783,y,healthy
41,threat,40,5,611,y,healthy
41,threat,36,18,499,y,healthy
41,threat,24,8,538,y,healthy
41,threat,32,9,470,y,healthy
41,threat,22,11,839,y,healthy
41,threat,30,5,551,y,healthy
41,threat,14,11,1354,n,healthy
41,threat,16,12,1794,y,healthy
41,threat,34,19,1054,y,healthy
41,threat,26,8,687,y,healthy
41,threat,34,18,1034,y,healthy
41,threat,26,18,1683,y,healthy
41,threat,34,6,1227,y,healthy
41,threat,32,15,707,y,healthy
41,threat,26,13,863,y,healthy
41,threat,12,6,607,y,healthy
41,threat,30,20,1224,y,healthy
41,threat,18,19,1343,n,healthy
41,threat,34,16,1282,y,healthy
41,threat,22,19,1323,y,healthy
41,threat,10,14,1939,n,healthy
41,threat,22,15,1383,y,healthy
41,threat,40,20,1176,y,healthy
41,threat,12,13,1599,n,healthy
41,threat,34,8,720,y,healthy
41,threat,18,11,1156,y,healthy
41,threat,12,8,717,y,healthy
41,threat,22,14,1868,y,healthy
41,threat,40,9,485,y,healthy
41,threat,34,13,721,y,healthy
41,threat,36,15,1345,y,healthy
41,threat,24,10,1298,y,healthy
41,threat,28,14,1257,y,healthy
41,threat,14,10,1269,y,healthy
41,threat,26,15,1285,y,healthy
41,threat,22,7,593,y,healthy
41,threat,38,14,929,y,healthy
41,threat,16,8,661,y,healthy
41,threat,32,17,565,y,healthy
41,threat,24,17,526,y,healthy
41,threat,12,19,1149,n,healthy
41,threat,14,16,1358,n,healthy
41,threat,20,11,1114,y,healthy
41,threat,10,9,1031,y,healthy
41,threat,32,7,859,y,healthy
41,threat,30,17,602,y,healthy
41,threat,22,10,758,y,healthy
41,threat,32,14,711,y,healthy
41,threat,16,10,695,y,healthy
41,threat,28,18,731,y,healthy
41,threat,28,9,955,y,healthy
41,threat,20,19,704,y,healthy
41,threat,32,13,575,y,healthy
41,threat,28,10,680,y,healthy
41,threat,18,12,1007,y,healthy
41,threat,12,11,1463,y,healthy
41,threat,24,6,667,y,healthy
41,threat,30,15,644,y,healthy
41,threat,18,14,1112,y,healthy
41,threat,12,16,1292,n,healthy
41,threat,16,15,1275,y,healthy
41,threat,16,6,1379,y,healthy
41,threat,24,5,1083,y,healthy
41,threat,14,8,1223,y,healthy
41,threat,16,9,824,y,healthy
41,threat,28,20,604,y,healthy
41,threat,14,17,1397,n,healthy
41,threat,12,17,1084,n,healthy
41,threat,30,13,745,y,healthy
41,threat,34,5,1383,y,healthy
41,threat,38,19,960,y,healthy
41,threat,24,7,600,y,healthy
41,threat,18,17,1108,y,healthy
41,threat,40,17,596,y,healthy
41,threat,20,20,718,y,healthy
41,threat,26,11,594,y,healthy
41,threat,18,13,1075,y,healthy
41,threat,36,11,1017,y,healthy
41,threat,28,11,786,y,healthy
41,threat,32,20,582,y,healthy
41,threat,38,9,574,y,healthy
41,threat,12,5,887,y,healthy
41,threat,10,16,1966,n,healthy
41,threat,26,6,522,y,healthy
41,threat,22,6,1418,y,healthy
41,threat,18,15,1814,y,healthy
41,threat,18,9,1265,y,healthy
41,threat,22,20,1296,y,healthy
41,threat,16,18,1185,n,healthy
41,threat,28,16,1061,y,healthy
41,threat,28,12,990,y,healthy
41,threat,32,10,1103,y,healthy
41,threat,14,19,1038,n,healthy
41,threat,22,12,895,y,healthy
41,threat,40,11,611,y,healthy
41,threat,22,5,579,y,healthy
41,threat,26,7,491,y,healthy
41,threat,18,10,735,y,healthy
41,threat,38,18,759,y,healthy
41,threat,40,15,556,y,healthy
41,threat,20,15,579,y,healthy
41,threat,36,19,519,y,healthy
41,threat,32,18,512,y,healthy
41,threat,28,15,928,y,healthy
41,threat,26,16,619,y,healthy
41,threat,14,9,732,y,healthy
41,threat,30,10,1024,y,healthy
41,threat,34,20,548,y,healthy
41,threat,38,6,501,y,healthy
41,threat,36,14,569,y,healthy
41,threat,12,20,1002,n,healthy
41,threat,26,14,681,y,healthy
41,threat,40,18,730,y,healthy
41,threat,10,18,1121,n,healthy
41,threat,40,8,565,y,healthy
41,threat,20,7,885,y,healthy
41,threat,16,5,685,y,healthy
41,threat,20,6,617,y,healthy
41,threat,12,7,554,y,healthy
41,threat,26,12,558,y,healthy
41,threat,36,6,822,y,healthy
41,threat,24,11,954,y,healthy
41,threat,24,15,1614,y,healthy
41,threat,36,10,638,y,healthy
41,threat,34,11,1130,y,healthy
41,threat,14,7,1003,y,healthy
41,threat,20,17,1746,y,healthy
41,threat,40,6,1083,y,healthy
41,threat,34,7,639,y,healthy
41,threat,24,16,528,y,healthy
41,threat,38,7,320,y,healthy
41,threat,40,14,443,y,healthy
41,threat,14,14,1195,y,healthy
41,threat,34,15,1176,y,healthy
41,threat,30,11,967,y,healthy
41,threat,22,9,1304,y,healthy
41,threat,18,6,644,y,healthy
41,threat,16,11,868,y,healthy
42,safe,38,9,1572,y,healthy
42,safe,10,11,1619,n,healthy
42,safe,40,11,1196,y,healthy
42,safe,14,18,1280,n,healthy
42,safe,32,5,800,y,healthy
42,safe,18,18,1304,n,healthy
42,safe,32,12,1279,y,healthy
42,safe,20,8,899,y,healthy
42,safe,16,12,1156,n,healthy
42,safe,32,11,904,y,healthy
42,safe,34,14,1112,y,healthy
42,safe,24,5,1192,y,healthy
42,safe,36,6,964,y,healthy
42,safe,24,14,1620,n,healthy
42,safe,14,8,1484,y,healthy
42,safe,32,14,1354,y,healthy
42,safe,14,20,1030,n,healthy
42,safe,34,9,766,y,healthy
42,safe,28,18,1866,y,healthy
42,safe,34,10,850,y,healthy
42,safe,30,10,1117,y,healthy
42,safe,12,10,1126,n,healthy
42,safe,20,18,1021,n,healthy
42,safe,34,20,1094,y,healthy
42,safe,34,17,834,y,healthy
42,safe,38,13,1042,y,healthy
42,safe,30,6,918,y,healthy
42,safe,40,6,839,y,healthy
42,safe,36,7,742,y,healthy
42,safe,16,20,1855,n,healthy
42,safe,24,18,998,n,healthy
42,safe,16,7,848,y,healthy
42,safe,38,15,924,y,healthy
42,safe,30,20,892,y,healthy
42,safe,28,15,783,y,healthy
42,safe,22,6,792,y,healthy
42,safe,20,15,1359,n,healthy
42,safe,22,20,1507,n,healthy
42,safe,32,20,1051,y,healthy
42,safe,34,13,1092,y,healthy
42,safe,34,6,1080,y,healthy
42,safe,34,15,1072,y,healthy
42,safe,30,5,656,y,healthy
42,safe,16,6,772,y,healthy
42,safe,14,19,1205,n,healthy
42,safe,36,9,892,y,healthy
42,safe,16,15,1013,n,healthy
42,safe,20,6,912,y,healthy
42,safe,34,16,1036,y,healthy
42,safe,18,12,1059,y,healthy
42,safe,20,12,1388,n,healthy
42,safe,14,11,1052,n,healthy
42,safe,22,13,936,n,healthy
42,safe,28,10,1120,y,healthy
42,safe,24,9,1005,y,healthy
42,safe,26,14,1188,n,healthy
42,safe,36,14,1117,y,healthy
42,safe,10,12,993,n,healthy
42,safe,28,13,1297,y,healthy
42,safe,32,15,1433,y,healthy
42,safe,20,13,1325,n,healthy
42,safe,14,5,981,y,healthy
42,safe,30,8,1285,y,healthy
42,safe,32,17,1066,y,healthy
42,safe,32,16,1086,y,healthy
42,safe,22,19,1974,n,healthy
42,safe,26,15,1906,n,healthy
42,safe,10,10,1202,n,healthy
42,safe,16,18,878,n,healthy
42,safe,30,19,1062,n,healthy
42,safe,12,16,943,n,healthy
42,safe,38,12,854,y,healthy
42,safe,12,20,1151,n,healthy
42,safe,16,9,931,y,healthy
42,safe,16,16,804,n,healthy
42,safe,40,19,1339,n,healthy
42,safe,22,17,1591,n,healthy
42,safe,38,6,1055,y,healthy
42,safe,24,11,891,y,healthy
42,safe,12,7,1384,n,healthy
42,safe,10,7,896,n,healthy
42,safe,12,8,1284,n,healthy
42,safe,18,16,1205,n,healthy
42,safe,10,5,1556,n,healthy
42,safe,22,9,985,y,healthy
42,safe,24,6,1193,y,healthy
42,safe,24,12,1453,y,healthy
42,safe,36,10,1045,y,healthy
42,safe,24,13,1165,y,healthy
42,safe,30,7,869,y,healthy
42,safe,38,16,1025,y,healthy
42,safe,12,14,1529,n,healthy
42,safe,24,17,1381,n,healthy
42,safe,36,16,1285,y,healthy
42,safe,16,5,1617,n,healthy
42,safe,28,17,1683,y,healthy
42,safe,18,19,907,n,healthy
42,safe,12,5,1499,n,healthy
42,safe,10,6,871,n,healthy
42,safe,40,10,727,y,healthy
42,safe,18,9,1643,n,healthy
42,safe,40,15,836,y,healthy
42,safe,28,16,859,y,healthy
42,safe,10,14,1092,n,healthy
42,safe,28,14,1088,y,healthy
42,safe,12,12,1113,n,healthy
42,safe,20,10,909,y,healthy
42,safe,22,18,1348,n,healthy
42,safe,18,5,1125,y,healthy
42,safe,30,17,1425,y,healthy
42,safe,38,14,1009,y,healthy
42,safe,16,19,1012,n,healthy
42,safe,30,12,1076,y,healthy
42,safe,10,15,781,n,healthy
